unit_nr,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
4,32,0.0006,0.0002,100.0,518.67,640.84,1588.14,1400.11,14.62,21.6,553.69,2388.04,9045.7,1.3,47.32,519.16,2388.11,8124.19,8.458,0.03,394,2388,100.0,38.71,23.2419
4,33,-0.0021,0.0007,100.0,518.67,641.5,1586.52,1400.05,14.62,21.6,552.4,2388.15,9044.04,1.3,47.39,519.77,2388.03,8131.32,8.44,0.03,393,2388,100.0,38.79,23.2336
4,34,-0.0061,0.0001,100.0,518.67,640.86,1589.1,1409.14,14.62,21.6,552.4,2388.02,9063.84,1.3,47.39,520.6,2388.06,8135.61,8.447,0.03,393,2388,100.0,38.6,23.2143
4,35,-0.0001,0.0002,100.0,518.67,641.23,1584.11,1403.36,14.62,21.6,551.36,2388.09,9058.71,1.3,47.45,520.36,2388.0,8115.6,8.444,0.03,392,2388,100.0,38.67,23.2034
4,36,-0.0012,-0.0006,100.0,518.67,641.18,1583.88,1404.36,14.62,21.6,553.14,2388.14,9059.63,1.3,47.19,520.42,2388.12,8133.08,8.487,0.03,392,2388,100.0,38.58,23.1667
4,37,0.0035,-0.0004,100.0,518.67,641.29,1587.45,1401.47,14.62,21.6,552.48,2388.03,9042.93,1.3,47.42,520.17,2388.08,8123.22,8.411,0.03,393,2388,100.0,38.85,23.2344
4,38,0.0014,0.0003,100.0,518.67,641.41,1587.77,1406.27,14.62,21.6,551.54,2388.1,9064.33,1.3,47.26,520.0,2388.12,8132.99,8.426,0.03,393,2388,100.0,38.68,23.1686
4,39,0.0009,-0.0005,100.0,518.67,640.95,1587.53,1403.63,14.62,21.6,553.47,2388.07,9059.33,1.3,47.28,519.94,2388.01,8133.95,8.448,0.03,394,2388,100.0,38.61,23.0827
4,40,-0.0004,0.0001,100.0,518.67,641.36,1591.24,1405.56,14.62,21.6,550.91,2388.05,9062.88,1.3,47.36,519.53,2388.06,8120.99,8.472,0.03,394,2388,100.0,38.7,23.1377
4,41,-0.0001,-0.0007,100.0,518.67,641.41,1588.96,1410.61,14.62,21.6,552.51,2388.02,9051.92,1.3,47.22,519.38,2388.03,8136.84,8.436,0.03,393,2388,100.0,38.68,23.175
4,42,0.0002,0.0,100.0,518.67,641.52,1587.3,1402.6,14.62,21.6,551.79,2388.05,9071.14,1.3,47.3,519.31,2388.03,8130.37,8.446,0.03,393,2388,100.0,38.56,23.2407
4,43,0.0013,-0.0004,100.0,518.67,640.77,1584.8,1403.12,14.62,21.6,552.51,2387.98,9049.49,1.3,47.42,519.53,2387.98,8131.79,8.435,0.03,392,2388,100.0,38.72,23.2249
4,44,0.0017,0.0002,100.0,518.67,641.22,1589.94,1405.43,14.62,21.6,551.77,2388.04,9055.71,1.3,47.75,519.52,2388.02,8123.5,8.443,0.03,395,2388,100.0,38.66,23.2289
4,45,-0.0008,0.0001,100.0,518.67,641.56,1586.14,1401.72,14.62,21.6,552.69,2388.11,9061.54,1.3,47.5,520.34,2388.05,8140.5,8.416,0.03,392,2388,100.0,38.59,23.2447
4,46,-0.0051,-0.0001,100.0,518.67,640.62,1585.43,1402.42,14.62,21.6,552.29,2388.03,9063.88,1.3,47.45,519.32,2387.99,8121.77,8.436,0.03,393,2388,100.0,38.69,23.2555
4,47,0.0008,-0.0008,100.0,518.67,641.44,1583.63,1400.61,14.62,21.6,551.61,2388.01,9057.1,1.3,47.27,519.44,2388.16,8117.78,8.454,0.03,391,2388,100.0,38.65,23.2078
4,48,0.0014,0.0,100.0,518.67,641.6,1595.69,1411.42,14.62,21.6,551.1,2388.06,9048.01,1.3,47.51,518.63,2388.05,8143.87,8.46,0.03,392,2388,100.0,38.77,23.0791
4,49,-0.0007,-0.0,100.0,518.67,641.39,1588.65,1407.11,14.62,21.6,551.71,2388.06,9050.81,1.3,47.56,518.86,2388.09,8134.12,8.449,0.03,394,2388,100.0,38.61,23.2023
4,50,0.0004,-0.0002,100.0,518.67,641.53,1589.81,1409.39,14.62,21.6,552.18,2388.02,9075.41,1.3,47.28,519.62,2388.07,8119.88,8.462,0.03,393,2388,100.0,38.77,23.1321
4,51,-0.0005,-0.0007,100.0,518.67,641.84,1585.03,1406.16,14.62,21.6,551.78,2388.12,9069.31,1.3,47.5,519.44,2388.07,8146.26,8.454,0.03,394,2388,100.0,38.75,23.2192
4,52,-0.0013,-0.0001,100.0,518.67,641.47,1584.19,1411.33,14.62,21.6,551.97,2388.05,9045.44,1.3,47.4,519.18,2388.09,8136.07,8.479,0.03,393,2388,100.0,38.69,23.2366
4,53,0.0014,0.0002,100.0,518.67,641.49,1583.86,1400.87,14.62,21.6,551.75,2388.11,9069.58,1.3,47.57,519.67,2388.06,8124.52,8.468,0.03,392,2388,100.0,38.77,23.1993
4,54,0.001,0.0004,100.0,518.67,640.92,1590.19,1399.9,14.62,21.6,551.53,2388.12,9058.11,1.3,47.66,518.7,2388.09,8136.23,8.422,0.03,392,2388,100.0,38.63,23.2128
4,55,0.0009,-0.0004,100.0,518.67,641.4,1594.55,1405.68,14.62,21.6,551.97,2388.13,9052.75,1.3,47.56,518.8,2388.09,8136.4,8.487,0.03,393,2388,100.0,38.57,23.2018
4,56,-0.0002,0.0001,100.0,518.67,641.37,1591.25,1402.9,14.62,21.6,552.1,2388.15,9052.33,1.3,47.75,519.08,2388.01,8138.87,8.463,0.03,394,2388,100.0,38.63,23.1556
4,57,-0.0018,0.0003,100.0,518.67,641.16,1585.29,1406.9,14.62,21.6,551.38,2388.13,9065.22,1.3,47.61,518.73,2388.01,8108.03,8.468,0.03,394,2388,100.0,38.54,23.1842
4,58,-0.0019,0.0,100.0,518.67,641.64,1586.7,1406.21,14.62,21.6,551.97,2388.1,9057.2,1.3,47.71,519.18,2388.03,8133.57,8.474,0.03,393,2388,100.0,38.83,23.1651
4,59,-0.0041,-0.0002,100.0,518.67,640.99,1587.76,1397.67,14.62,21.6,550.59,2388.11,9056.87,1.3,47.55,518.76,2387.99,8140.84,8.536,0.03,394,2388,100.0,38.58,23.0725
4,60,-0.0018,0.0001,100.0,518.67,641.74,1589.59,1408.91,14.62,21.6,551.76,2388.06,9058.38,1.3,47.41,518.79,2388.08,8154.91,8.44,0.03,394,2388,100.0,38.73,23.1792
4,61,0.0017,0.0002,100.0,518.67,641.81,1585.61,1400.27,14.62,21.6,550.12,2388.16,9066.87,1.3,47.47,518.56,2388.06,8135.47,8.485,0.03,394,2388,100.0,38.6,23.1858
4,62,0.0009,-0.0002,100.0,518.67,641.83,1584.86,1405.54,14.62,21.6,550.94,2388.11,9061.56,1.3,47.42,518.67,2388.06,8128.3,8.551,0.03,393,2388,100.0,38.69,23.1163
4,63,-0.0022,0.0,100.0,518.67,641.66,1591.76,1412.25,14.62,21.6,551.48,2388.07,9060.96,1.3,47.5,519.13,2388.0,8163.42,8.509,0.03,392,2388,100.0,38.54,23.1741
4,64,0.0024,-0.0004,100.0,518.67,641.69,1583.22,1405.74,14.62,21.6,550.96,2388.03,9058.62,1.3,47.46,518.94,2388.02,8125.81,8.424,0.03,393,2388,100.0,38.58,23.0713
4,65,0.0004,0.0003,100.0,518.67,641.46,1589.93,1407.28,14.62,21.6,552.48,2388.08,9062.82,1.3,47.64,518.52,2388.1,8138.11,8.443,0.03,393,2388,100.0,38.54,23.105
4,66,-0.0026,0.0003,100.0,518.67,641.92,1592.12,1411.37,14.62,21.6,550.82,2388.07,9062.84,1.3,47.58,518.52,2388.13,8140.1,8.462,0.03,393,2388,100.0,38.64,23.1775
4,67,0.0011,0.0006,100.0,518.67,641.94,1590.58,1403.03,14.62,21.6,550.93,2388.14,9072.41,1.3,47.61,519.1,2388.06,8142.79,8.513,0.03,392,2388,100.0,38.55,23.1702
4,68,0.0005,-0.0004,100.0,518.67,640.93,1588.22,1406.19,14.62,21.6,551.21,2388.13,9063.28,1.3,47.25,517.82,2388.06,8142.26,8.505,0.03,394,2388,100.0,38.55,23.1037
4,69,-0.0015,0.0002,100.0,518.67,641.32,1591.93,1407.4,14.62,21.6,550.69,2388.04,9052.85,1.3,47.52,517.26,2388.06,8146.57,8.508,0.03,393,2388,100.0,38.58,23.0897
4,70,0.0003,0.0005,100.0,518.67,641.8,1591.01,1404.7,14.62,21.6,550.02,2388.1,9062.82,1.3,47.67,518.74,2388.09,8133.21,8.509,0.03,393,2388,100.0,38.5,23.1179
4,71,0.0003,-0.0005,100.0,518.67,641.68,1591.83,1406.45,14.62,21.6,550.58,2388.09,9055.1,1.3,47.57,518.21,2388.0,8129.08,8.491,0.03,394,2388,100.0,38.74,23.1789
4,72,-0.0016,-0.0002,100.0,518.67,641.53,1594.93,1406.2,14.62,21.6,550.65,2388.15,9063.9,1.3,47.55,518.68,2387.96,8136.96,8.521,0.03,393,2388,100.0,38.49,23.0162
4,73,0.0032,-0.0002,100.0,518.67,641.64,1591.45,1413.0,14.62,21.6,550.59,2388.12,9068.77,1.3,47.56,517.82,2388.0,8121.14,8.522,0.03,393,2388,100.0,38.5,23.0711
4,74,0.0002,-0.0001,100.0,518.67,641.52,1593.75,1413.2,14.62,21.6,551.06,2388.08,9056.63,1.3,47.63,518.15,2388.09,8143.95,8.507,0.03,393,2388,100.0,38.5,23.0322
4,75,-0.0017,0.0006,100.0,518.67,641.4,1586.18,1408.42,14.62,21.6,550.71,2388.19,9063.12,1.3,47.53,518.01,2388.05,8146.45,8.49,0.03,392,2388,100.0,38.54,23.0247
4,76,0.0044,-0.0003,100.0,518.67,641.56,1590.6,1406.08,14.62,21.6,551.04,2388.2,9064.99,1.3,47.79,517.66,2388.1,8137.89,8.511,0.03,395,2388,100.0,38.52,23.0787
4,77,0.0011,-0.0005,100.0,518.67,641.55,1589.49,1403.65,14.62,21.6,550.1,2388.12,9061.31,1.3,47.78,518.14,2388.13,8144.52,8.506,0.03,393,2388,100.0,38.42,23.1016
4,78,-0.0011,0.0003,100.0,518.67,641.81,1589.4,1402.8,14.62,21.6,550.09,2388.09,9051.24,1.3,47.59,518.7,2388.08,8130.87,8.457,0.03,394,2388,100.0,38.47,23.0995
4,79,-0.0007,0.0003,100.0,518.67,641.59,1589.84,1409.47,14.62,21.6,551.19,2388.12,9059.22,1.3,47.55,517.6,2388.06,8127.0,8.524,0.03,393,2388,100.0,38.63,23.1286
4,80,0.0,0.0,100.0,518.67,641.5,1590.89,1411.97,14.62,21.6,549.69,2388.16,9061.91,1.3,47.48,517.67,2388.04,8127.65,8.496,0.03,393,2388,100.0,38.47,23.0505
4,81,-0.0005,0.0001,100.0,518.67,641.56,1593.62,1409.75,14.62,21.6,550.89,2388.16,9055.95,1.3,47.43,518.0,2388.09,8122.97,8.464,0.03,394,2388,100.0,38.5,23.0649
4,82,-0.0002,-0.0003,100.0,518.67,641.54,1591.81,1406.41,14.62,21.6,550.25,2388.08,9061.68,1.3,47.68,517.13,2388.12,8123.16,8.555,0.03,394,2388,100.0,38.41,23.026
4,83,0.0007,-0.0001,100.0,518.67,641.63,1595.11,1405.11,14.62,21.6,551.34,2388.15,9046.81,1.3,47.7,517.34,2388.16,8126.71,8.599,0.03,395,2388,100.0,38.44,23.0814
4,84,0.0015,0.0002,100.0,518.67,641.78,1594.09,1407.51,14.62,21.6,550.24,2388.18,9062.7,1.3,47.68,518.29,2387.99,8140.39,8.518,0.03,395,2388,100.0,38.38,23.1556
4,85,0.0002,0.0001,100.0,518.67,642.09,1592.08,1409.7,14.62,21.6,550.11,2388.13,9054.17,1.3,47.64,516.68,2388.11,8135.29,8.502,0.03,394,2388,100.0,38.38,23.1716
4,86,-0.0002,-0.0,100.0,518.67,641.44,1590.53,1413.74,14.62,21.6,550.87,2388.16,9057.14,1.3,47.47,517.71,2388.08,8149.41,8.523,0.03,395,2388,100.0,38.59,23.0497
4,87,-0.0036,0.0004,100.0,518.67,642.03,1586.43,1414.32,14.62,21.6,550.41,2388.22,9070.88,1.3,47.74,518.01,2388.12,8132.1,8.513,0.03,393,2388,100.0,38.46,23.0515
4,88,-0.0013,0.0,100.0,518.67,641.62,1592.09,1401.89,14.62,21.6,550.35,2388.12,9058.86,1.3,47.46,517.92,2388.13,8142.91,8.548,0.03,394,2388,100.0,38.52,23.075
4,89,0.0014,-0.0005,100.0,518.67,641.48,1595.41,1398.63,14.62,21.6,550.94,2388.14,9057.12,1.3,47.69,517.53,2388.1,8128.86,8.551,0.03,395,2388,100.0,38.47,22.9952
4,90,-0.001,-0.0001,100.0,518.67,641.84,1587.69,1405.49,14.62,21.6,550.75,2388.11,9049.81,1.3,48.1,518.06,2388.08,8147.57,8.515,0.03,395,2388,100.0,38.48,23.0665
4,91,-0.0002,-0.0004,100.0,518.67,642.21,1587.95,1403.23,14.62,21.6,549.57,2388.14,9066.09,1.3,47.81,518.04,2388.08,8137.82,8.533,0.03,393,2388,100.0,38.51,22.9864
4,92,0.0041,-0.0001,100.0,518.67,641.68,1588.53,1406.24,14.62,21.6,550.67,2388.07,9072.74,1.3,47.84,517.45,2388.11,8137.12,8.581,0.03,393,2388,100.0,38.47,23.0352
4,93,-0.0029,0.0007,100.0,518.67,641.44,1591.57,1401.89,14.62,21.6,550.32,2388.11,9065.52,1.3,47.66,518.14,2388.17,8130.34,8.525,0.03,394,2388,100.0,38.51,23.0547
4,94,0.0004,-0.0001,100.0,518.67,641.77,1594.86,1411.54,14.62,21.6,550.46,2388.14,9063.49,1.3,47.56,518.15,2387.96,8136.41,8.559,0.03,393,2388,100.0,38.48,23.0173
4,95,-0.0007,0.0003,100.0,518.67,641.8,1584.93,1405.14,14.62,21.6,550.25,2388.24,9074.52,1.3,47.66,518.73,2388.1,8125.99,8.507,0.03,392,2388,100.0,38.58,23.1284
4,96,-0.002,-0.0001,100.0,518.67,641.79,1588.21,1402.12,14.62,21.6,549.74,2388.13,9062.96,1.3,47.89,517.29,2388.11,8146.34,8.544,0.03,394,2388,100.0,38.45,23.0734
4,97,-0.0023,0.0004,100.0,518.67,642.13,1588.99,1410.01,14.62,21.6,549.57,2388.18,9062.6,1.3,47.52,517.64,2388.05,8148.97,8.508,0.03,394,2388,100.0,38.55,23.0682
4,98,-0.0022,-0.0003,100.0,518.67,641.63,1592.41,1410.77,14.62,21.6,549.15,2388.17,9059.95,1.3,48.0,517.39,2388.19,8123.73,8.482,0.03,393,2388,100.0,38.53,23.1285
4,99,-0.0016,-0.0001,100.0,518.67,641.49,1585.85,1412.3,14.62,21.6,549.82,2388.09,9074.64,1.3,47.66,517.6,2388.03,8135.57,8.54,0.03,394,2388,100.0,38.44,23.0628
4,100,-0.0023,0.0001,100.0,518.67,641.82,1592.04,1409.81,14.62,21.6,548.98,2388.05,9068.18,1.3,47.84,517.72,2388.12,8112.34,8.501,0.03,394,2388,100.0,38.43,23.0243
4,101,0.0007,0.0,100.0,518.67,641.83,1589.5,1413.55,14.62,21.6,548.93,2388.12,9058.97,1.3,47.86,517.24,2388.1,8123.03,8.557,0.03,394,2388,100.0,38.41,23.1068
4,102,0.001,-0.0005,100.0,518.67,641.37,1591.28,1404.86,14.62,21.6,549.71,2388.17,9056.22,1.3,47.97,518.64,2388.09,8142.33,8.538,0.03,394,2388,100.0,38.35,22.9759
4,103,-0.0023,0.0001,100.0,518.67,641.69,1583.8,1411.59,14.62,21.6,550.45,2388.18,9050.16,1.3,47.46,516.83,2388.08,8149.49,8.536,0.03,395,2388,100.0,38.3,23.0758
4,104,0.0014,-0.0006,100.0,518.67,642.16,1591.88,1411.47,14.62,21.6,550.36,2388.11,9068.76,1.3,47.86,516.66,2388.21,8141.03,8.557,0.03,393,2388,100.0,38.57,22.9636
4,105,0.002,-0.0003,100.0,518.67,641.68,1594.03,1414.11,14.62,21.6,550.21,2388.22,9054.72,1.3,47.96,516.38,2388.08,8144.08,8.513,0.03,394,2388,100.0,38.42,23.0129
4,106,0.0017,-0.0001,100.0,518.67,641.9,1595.17,1413.26,14.62,21.6,548.82,2388.19,9055.31,1.3,47.59,517.04,2388.07,8147.9,8.565,0.03,393,2388,100.0,38.33,22.9466
4,107,-0.0009,0.0001,100.0,518.67,641.79,1590.02,1415.39,14.62,21.6,550.21,2388.14,9061.83,1.3,47.7,517.81,2388.05,8138.63,8.557,0.03,393,2388,100.0,38.32,23.0095
4,108,-0.0018,-0.0002,100.0,518.67,641.77,1593.81,1408.91,14.62,21.6,548.83,2388.11,9077.98,1.3,47.69,516.34,2388.03,8151.47,8.533,0.03,394,2388,100.0,38.37,23.0649
4,109,-0.0004,0.0007,100.0,518.67,641.9,1595.11,1413.6,14.62,21.6,549.03,2388.19,9066.77,1.3,47.7,517.05,2388.18,8163.49,8.57,0.03,396,2388,100.0,38.33,23.0467
4,110,0.0027,-0.0003,100.0,518.67,641.75,1597.2,1406.58,14.62,21.6,550.26,2388.23,9066.26,1.3,47.78,516.71,2388.13,8157.69,8.553,0.03,396,2388,100.0,38.3,23.008
4,111,-0.0007,-0.0003,100.0,518.67,641.84,1593.3,1412.67,14.62,21.6,549.58,2388.23,9063.45,1.3,48.01,518.09,2388.14,8126.9,8.53,0.03,395,2388,100.0,38.41,23.0413
4,112,0.0009,0.0,100.0,518.67,641.73,1593.31,1418.09,14.62,21.6,549.58,2388.23,9060.07,1.3,47.73,516.48,2388.11,8133.82,8.584,0.03,394,2388,100.0,38.3,23.1008
4,113,-0.0009,0.0,100.0,518.67,642.01,1588.76,1415.7,14.62,21.6,550.15,2388.15,9063.95,1.3,47.8,516.95,2388.05,8140.3,8.507,0.03,395,2388,100.0,38.19,22.9085
4,114,0.0016,-0.0002,100.0,518.67,641.66,1596.05,1412.17,14.62,21.6,549.07,2388.31,9058.43,1.3,48.03,516.75,2388.04,8144.84,8.56,0.03,394,2388,100.0,38.28,22.9972
4,115,0.0007,-0.0007,100.0,518.67,642.18,1590.82,1405.63,14.62,21.6,549.12,2388.24,9066.89,1.3,47.81,516.66,2388.15,8134.16,8.527,0.03,395,2388,100.0,38.34,22.9974
4,116,0.0022,-0.0,100.0,518.67,641.92,1590.57,1412.77,14.62,21.6,549.63,2388.16,9059.84,1.3,47.92,516.83,2388.08,8154.88,8.502,0.03,395,2388,100.0,38.25,23.0874
4,117,-0.0031,0.0003,100.0,518.67,641.91,1591.33,1411.88,14.62,21.6,548.5,2388.14,9068.82,1.3,47.6,516.37,2388.28,8127.67,8.589,0.03,394,2388,100.0,38.38,23.0232
4,118,0.0023,-0.0001,100.0,518.67,642.43,1590.72,1412.17,14.62,21.6,548.33,2388.17,9065.03,1.3,47.77,517.85,2388.08,8153.52,8.582,0.03,394,2388,100.0,38.27,22.9494
4,119,-0.001,-0.0005,100.0,518.67,641.69,1588.11,1416.72,14.62,21.6,549.43,2388.22,9065.19,1.3,48.02,516.29,2388.13,8148.41,8.518,0.03,397,2388,100.0,38.34,22.9923
4,120,0.0025,0.0003,100.0,518.67,641.96,1593.01,1405.41,14.62,21.6,549.23,2388.21,9073.74,1.3,47.82,515.86,2388.18,8156.76,8.586,0.03,394,2388,100.0,38.41,23.154
4,121,0.0002,-0.0004,100.0,518.67,641.81,1594.56,1405.1,14.62,21.6,549.11,2388.27,9074.57,1.3,47.95,515.44,2388.17,8148.07,8.568,0.03,393,2388,100.0,38.26,22.9216
4,122,-0.004,-0.0,100.0,518.67,641.77,1600.62,1410.94,14.62,21.6,547.89,2388.17,9064.98,1.3,47.73,516.27,2388.12,8136.88,8.617,0.03,395,2388,100.0,38.36,23.0042
4,123,0.0012,-0.0,100.0,518.67,641.9,1593.31,1416.34,14.62,21.6,548.65,2388.23,9062.76,1.3,47.86,516.21,2388.12,8155.86,8.565,0.03,395,2388,100.0,38.2,22.9591
4,124,-0.0005,-0.0002,100.0,518.67,641.99,1591.59,1412.13,14.62,21.6,548.18,2388.18,9065.05,1.3,48.01,516.54,2388.1,8144.63,8.615,0.03,395,2388,100.0,38.35,23.0082
4,125,0.0029,0.0003,100.0,518.67,642.13,1596.14,1407.58,14.62,21.6,548.8,2388.2,9060.2,1.3,47.97,515.44,2388.11,8134.1,8.516,0.03,396,2388,100.0,38.2,22.9399
4,126,0.0018,0.0002,100.0,518.67,641.72,1595.05,1413.16,14.62,21.6,548.91,2388.19,9057.81,1.3,47.77,515.92,2388.2,8140.22,8.584,0.03,396,2388,100.0,38.11,23.0306
4,127,0.0001,0.0001,100.0,518.67,641.8,1590.8,1414.05,14.62,21.6,549.23,2388.26,9063.25,1.3,47.79,515.91,2388.11,8115.45,8.546,0.03,394,2388,100.0,38.28,22.9706
4,128,0.0007,-0.0,100.0,518.67,641.87,1587.24,1409.89,14.62,21.6,548.86,2388.25,9072.41,1.3,47.98,516.19,2388.11,8131.19,8.524,0.03,396,2388,100.0,38.28,22.8991
4,129,-0.0017,-0.0003,100.0,518.67,642.03,1596.39,1410.89,14.62,21.6,548.43,2388.2,9063.22,1.3,47.8,516.33,2388.14,8139.94,8.583,0.03,394,2388,100.0,38.25,23.0277
4,130,0.0011,0.0002,100.0,518.67,642.34,1594.83,1416.09,14.62,21.6,548.62,2388.2,9078.55,1.3,48.01,515.87,2388.16,8142.33,8.586,0.03,394,2388,100.0,38.31,22.9447
4,131,0.0006,-0.0002,100.0,518.67,641.89,1596.84,1408.27,14.62,21.6,548.42,2388.17,9058.17,1.3,47.91,515.4,2388.09,8165.05,8.587,0.03,394,2388,100.0,38.31,22.9818
4,132,0.002,-0.0,100.0,518.67,642.29,1587.27,1408.35,14.62,21.6,548.61,2388.16,9067.44,1.3,47.82,515.97,2388.19,8151.38,8.545,0.03,394,2388,100.0,38.24,22.9495
4,133,-0.0013,0.0003,100.0,518.67,642.14,1594.66,1407.6,14.62,21.6,546.68,2388.25,9072.96,1.3,47.85,516.71,2388.14,8141.3,8.586,0.03,397,2388,100.0,38.37,22.9832
4,134,-0.0018,0.0,100.0,518.67,641.86,1595.97,1413.32,14.62,21.6,548.38,2388.17,9066.81,1.3,47.8,516.05,2388.18,8140.0,8.566,0.03,395,2388,100.0,38.32,22.8901
4,135,0.0005,0.0004,100.0,518.67,642.21,1593.74,1415.42,14.62,21.6,548.74,2388.11,9053.29,1.3,48.04,515.25,2388.16,8136.49,8.549,0.03,395,2388,100.0,38.27,23.0484
4,136,-0.0012,0.0004,100.0,518.67,642.17,1591.65,1416.15,14.62,21.6,548.26,2388.23,9061.05,1.3,47.81,516.34,2388.13,8139.83,8.588,0.03,395,2388,100.0,38.14,23.0045
4,137,0.0002,-0.0001,100.0,518.67,642.2,1594.41,1416.12,14.62,21.6,548.63,2388.29,9073.02,1.3,47.9,515.36,2388.23,8138.02,8.567,0.03,394,2388,100.0,38.27,22.945
4,138,-0.003,0.0001,100.0,518.67,641.97,1601.83,1410.87,14.62,21.6,547.63,2388.28,9063.08,1.3,47.84,516.24,2388.08,8148.45,8.636,0.03,395,2388,100.0,38.29,22.9784
4,139,0.0034,0.0004,100.0,518.67,642.21,1596.54,1409.69,14.62,21.6,547.51,2388.2,9041.52,1.3,47.99,515.53,2388.2,8145.71,8.618,0.03,394,2388,100.0,38.32,23.0376
4,140,0.0015,0.0002,100.0,518.67,642.15,1592.31,1416.38,14.62,21.6,547.82,2388.13,9060.67,1.3,48.02,516.07,2388.15,8143.16,8.529,0.03,395,2388,100.0,38.18,22.8967
4,141,0.0012,-0.0003,100.0,518.67,641.97,1587.69,1412.25,14.62,21.6,548.08,2388.18,9067.25,1.3,47.93,516.61,2388.17,8119.11,8.549,0.03,395,2388,100.0,38.15,22.7786
4,142,0.0027,0.0002,100.0,518.67,642.26,1592.19,1415.23,14.62,21.6,548.11,2388.18,9078.66,1.3,47.75,516.36,2388.15,8135.4,8.593,0.03,396,2388,100.0,38.33,22.94
4,143,-0.0018,0.0,100.0,518.67,642.59,1598.12,1417.25,14.62,21.6,548.37,2388.28,9062.99,1.3,47.78,515.74,2388.11,8128.69,8.568,0.03,397,2388,100.0,38.23,22.9398
4,144,-0.0024,-0.0006,100.0,518.67,641.94,1598.46,1415.05,14.62,21.6,548.35,2388.2,9077.87,1.3,47.88,516.37,2388.17,8119.96,8.568,0.03,394,2388,100.0,38.31,22.9178
4,145,-0.0045,0.0001,100.0,518.67,642.02,1589.75,1420.52,14.62,21.6,547.69,2388.21,9054.77,1.3,47.8,516.27,2388.13,8141.77,8.53,0.03,394,2388,100.0,38.26,22.9353
4,146,0.0035,0.0004,100.0,518.67,642.1,1595.69,1412.64,14.62,21.6,548.51,2388.24,9068.6,1.3,48.16,515.88,2388.23,8115.26,8.607,0.03,395,2388,100.0,38.35,22.9911
4,147,0.0001,0.0005,100.0,518.67,642.61,1594.56,1423.89,14.62,21.6,547.65,2388.28,9064.28,1.3,47.99,516.26,2388.16,8121.33,8.605,0.03,395,2388,100.0,38.27,22.9459
4,148,0.0029,0.0003,100.0,518.67,642.45,1592.39,1417.31,14.62,21.6,547.32,2388.32,9062.83,1.3,47.87,515.67,2388.19,8152.69,8.567,0.03,395,2388,100.0,38.14,22.834
4,149,-0.0019,-0.0002,100.0,518.67,642.31,1597.92,1408.3,14.62,21.6,546.99,2388.27,9062.36,1.3,47.85,515.88,2388.13,8138.03,8.53,0.03,396,2388,100.0,38.26,22.9061
4,150,-0.0031,0.0004,100.0,518.67,642.02,1593.16,1423.53,14.62,21.6,548.1,2388.27,9070.58,1.3,48.03,515.63,2388.17,8141.28,8.644,0.03,394,2388,100.0,38.27,22.9443
4,151,0.0014,0.0003,100.0,518.67,642.18,1588.98,1414.09,14.62,21.6,547.17,2388.18,9063.76,1.3,47.92,514.22,2388.19,8168.63,8.618,0.03,395,2388,100.0,38.18,22.8795
4,152,0.0002,-0.0,100.0,518.67,642.0,1599.7,1408.53,14.62,21.6,547.51,2388.34,9070.42,1.3,47.96,515.25,2388.16,8128.35,8.578,0.03,394,2388,100.0,38.1,22.9026
4,153,0.0006,-0.0006,100.0,518.67,642.18,1596.4,1413.92,14.62,21.6,547.28,2388.22,9062.72,1.3,48.03,516.49,2388.12,8138.33,8.601,0.03,395,2388,100.0,38.26,22.7767
4,154,-0.0011,0.0002,100.0,518.67,642.15,1592.32,1416.43,14.62,21.6,547.61,2388.2,9071.58,1.3,47.96,515.67,2388.24,8110.96,8.607,0.03,394,2388,100.0,38.36,22.8692
4,155,0.0015,-0.0,100.0,518.67,642.03,1592.08,1421.1,14.62,21.6,548.61,2388.25,9070.35,1.3,47.99,515.12,2388.11,8143.31,8.581,0.03,396,2388,100.0,38.18,22.9043
4,156,0.0034,-0.0,100.0,518.67,642.43,1601.06,1420.08,14.62,21.6,547.21,2388.26,9057.61,1.3,48.09,515.36,2388.17,8154.71,8.57,0.03,397,2388,100.0,38.23,22.8838
4,157,-0.0003,0.0001,100.0,518.67,642.63,1595.27,1415.53,14.62,21.6,548.42,2388.23,9068.04,1.3,48.22,515.26,2388.22,8131.52,8.602,0.03,397,2388,100.0,38.1,22.8771
4,158,0.0005,-0.0003,100.0,518.67,642.15,1595.37,1415.23,14.62,21.6,548.24,2388.21,9069.28,1.3,48.12,515.91,2388.2,8146.03,8.629,0.03,396,2388,100.0,38.07,22.8917
4,159,0.0029,-0.0001,100.0,518.67,642.29,1594.37,1405.89,14.62,21.6,547.45,2388.23,9059.27,1.3,47.93,515.49,2388.27,8159.21,8.57,0.03,396,2388,100.0,38.09,22.8503
4,160,-0.0009,0.0002,100.0,518.67,642.51,1594.86,1414.91,14.62,21.6,547.57,2388.31,9058.35,1.3,48.05,514.54,2388.17,8139.98,8.61,0.03,395,2388,100.0,38.02,22.772
4,161,-0.0003,-0.0001,100.0,518.67,642.11,1599.19,1411.9,14.62,21.6,548.16,2388.16,9069.48,1.3,48.0,513.58,2388.1,8152.08,8.674,0.03,396,2388,100.0,38.16,22.873
